3,,992,,
3,,950,,
3,,903,,
3,,1500,,
3,,1700,,
3,,1600,,
3,,1500,,
3,,1200,,
3,,1300,,
3,,1300,,
3,,862,,
3,,1200,,
3,,2600,,
3,,4900,,
3,,1900,,
3,,2700,,
3,,1100,,
3,,3000,,
3,,727,,
3,,1100,,
3,,498,,
3,,1300,,
3,,1300,,
3,,1400,,
3,,884,,
3,,1200,,
3,,645,,
3,,429,,
3,,39400,,
3,,811,,
3,,5200,,
3,,756,,
3,,498,,
3,,2200,,
3,,1300,,
3,,440,,
3,,983,,
3,,2800,,
3,,1200,,
3,,1300,,
3,,423,,
3,,735,,
3,,1100,,
3,,718,,
3,,1400,,
3,,1100,,
3,,544,,
3,,2400,,
3,,6000,,
3,,1200,,
3,,2300,,
3,,581,,
3,,6800,,
3,,752,,
3,,866,,
3,,5000,,
3,,1200,,
3,,3200,,
3,,442,,
3,,2900,,
3,,1100,,
3,,2200,,
3,,1900,,
3,,2400,,
3,,730,,
3,,5900,,
3,,458,,
3,,2100,,
3,,1600,,
3,,462,,
3,,2500,,
3,,1900,,
3,,593,,
3,,1300,,
3,,5400,,
3,,1100,,
3,,3800,,
3,,725,,
3,,787,,
3,,8900,,
3,,5500,,
3,,1900,,
3,,463,,
3,,368,,
3,,1300,,
3,,957,,
3,,1200,,
3,,484,,
3,,17100,,
3,,2300,,
3,,2300,,
3,,3100,,
3,,2400,,
3,,1100,,
3,,568,,
3,,4200,,
3,,2200,,
3,,968,,
3,,1800,,
3,,2000,,
3,,768,,
3,,635,,
3,,1000,,
3,,4800,,
3,,685,,
3,,1500,,
3,,6300,,
3,,2000,,
3,,902,,
3,,1200,,
3,,1700,,
3,,1000,,
3,,824,,
3,,5100,,
3,,2500,,
3,,2900,,
3,,933,,
3,,480,,
3,,3200,,
3,,1000,,
3,,660,,
3,,1800,,
3,,2600,,
3,,757,,
3,,1300,,
3,,514,,
3,,2100,,
3,,1200,,
3,,1900,,
3,,2600,,
3,,615,,
3,,504,,
3,,1300,,
3,,1400,,
3,,2200,,
3,,1300,,
3,,1400,,
3,,2500,,
3,,1500,,
3,,416,,
3,,900,,
3,,529,,
3,,354,,
3,,483,,
3,,575,,
3,,1700,,
3,,3400,,
3,,10400,,
3,,2500,,
3,,1600,,
3,,1200,,
3,,2100,,
3,,1200,,
3,,6400,,
3,,17300,,
3,,1300,,
3,,1400,,
3,,2100,,
3,,1900,,
3,,560,,
3,,2900,,
3,,1600,,
3,,11400,,
3,,4500,,
3,,782,,
3,,1300,,
3,,1200,,
3,,811,,
3,,2200,,
3,,4100,,
3,,1900,,
3,,9100,,
3,,1500,,
3,,3400,,
3,,460,,
3,,554,,
3,,638,,
3,,712,,
3,,1500,,
3,,2200,,
3,,438,,
3,,3100,,
3,,51900,,
3,,935,,
3,,832,,
3,,804,,
3,,3500,,
3,,864,,
3,,3000,,
3,,1200,,
3,,847,,
3,,917,,
3,,1200,,
3,,673,,
3,,938,,
3,,358,,
3,,1200,,
3,,2100,,
3,,672,,
3,,2300,,
3,,1100,,
3,,1100,,
3,,1100,,
3,,1800,,
3,,610,,
3,,870,,
3,,835,,
3,,1200,,
3,,2400,,
3,,1100,,
3,,1300,,
3,,793,,
3,,3500,,
3,,2500,,
3,,704,,
3,,4800,,
3,,12300,,
3,,833,,
3,,4900,,
3,,2900,,
3,,844,,
3,,744,,
3,,1600,,
3,,690,,
3,,998,,
3,,3300,,
3,,1100,,
3,,1900,,
3,,4000,,
3,,2500,,
3,,5100,,
3,,2900,,
3,,802,,
3,,1400,,
3,,4200,,
3,,875,,
3,,1200,,
3,,2000,,
3,,5000,,
3,,2100,,
3,,715,,
3,,1700,,
3,,801,,
3,,4200,,
3,,1900,,
3,,756,,
3,,592,,
3,,2600,,
3,,1400,,
3,,1100,,
3,,1100,,
3,,2300,,
3,,1700,,
3,,9100,,
3,,5700,,
3,,1800,,
3,,7200,,
3,,671,,
3,,2200,,
3,,1800,,
3,,3500,,
3,,2900,,
3,,817,,
3,,3400,,
3,,1600,,
3,,771,,
3,,15800,,
3,,794,,
3,,465,,
3,,2200,,
3,,1700,,
3,,577,,
3,,17500,,
3,,1100,,
3,,2200,,
3,,536,,
3,,1900,,
3,,3300,,
3,,1300,,
3,,5700,,
3,,3100,,
3,,701,,
3,,8000,,
3,,3600,,
3,,1300,,
3,,2900,,
3,,1200,,
3,,2400,,
3,,3700,,
3,,1500,,
3,,5800,,
3,,721,,
3,,2700,,
3,,1700,,
3,,3400,,
3,,2200,,
3,,1400,,
3,,1000,,
3,,2100,,
3,,1200,,
3,,1300,,
3,,561,,
3,,2200,,
3,,715,,
3,,2900,,
3,,2800,,
3,,1800,,
3,,930,,
3,,1200,,
3,,1100,,
3,,1500,,
3,,1500,,
3,,1200,,
3,,1800,,
3,,1900,,
3,,1500,,
3,,1200,,
3,,2000,,
3,,2200,,
3,,1200,,
3,,1100,,
3,,2700,,
3,,2600,,
3,,1300,,
3,,3000,,
3,,1900,,
3,,7700,,
3,,1300,,
3,,2300,,
3,,3200,,
3,,3100,,
3,,2400,,
3,,3800,,
3,,2600,,
3,,3500,,
3,,2800,,
3,,7800,,
3,,7800,,
3,,2000,,
3,,5800,,
3,,2200,,
3,,9800,,
3,,1700,,
3,,3900,,
3,,4200,,
3,,1600,,
3,,3500,,
3,,2600,,
4,,2000,,
4,,1600,,
4,,17600,,
4,,767,,
4,,4400,,
4,,1300,,
4,,2800,,
4,,2000,,
4,,5700,,
4,,2200,,
4,,1600,,
4,,2100,,
4,,1700,,
4,,827,,
4,,2500,,
4,,2500,,
4,,764,,
4,,1100,,
4,,4000,,
4,,2900,,
4,,1100,,
4,,423,,
4,,1000,,
4,,2100,,
4,,2200,,
4,,703,,
4,,1000,,
4,,1900,,
4,,863,,
4,,1100,,
4,,1400,,
4,,1900,,
4,,3700,,
4,,799,,
4,,3700,,
4,,1600,,
4,,2000,,
4,,1600,,
4,,2100,,
4,,1300,,
4,,1100,,
4,,1800,,
4,,3200,,
4,,800,,
4,,1500,,
4,,1100,,
4,,900,,
4,,1100,,
4,,1100,,
4,,1600,,
4,,1600,,
4,,2100,,
4,,2700,,
4,,950,,
4,,1400,,
4,,971,,
4,,872,,
4,,1700,,
4,,657,,
4,,1100,,
4,,2800,,
4,,1700,,
4,,718,,
4,,4500,,
4,,1800,,
4,,533,,
4,,6800,,
4,,1200,,
4,,2000,,
4,,6500,,
4,,3100,,
4,,987,,
4,,6700,,
4,,4100,,
4,,428,,
4,,1500,,
4,,1500,,
4,,2100,,
4,,1500,,
4,,936,,
4,,1200,,
4,,5300,,
4,,860,,
4,,4600,,
4,,925,,
4,,11900,,
4,,1700,,
4,,940,,
4,,560,,
4,,2600,,
4,,1500,,
4,,866,,
4,,1200,,
4,,6000,,
4,,1300,,
4,,2100,,
4,,1400,,
4,,583,,
4,,1200,,
4,,3000,,
4,,1100,,
4,,6500,,
4,,1200,,
4,,751,,
4,,741,,
4,,2100,,
4,,1800,,
4,,1600,,
4,,635,,
4,,589,,
4,,1100,,
4,,473,,
4,,1200,,
4,,1100,,
4,,1500,,
4,,1000,,
4,,532,,
4,,1400,,
4,,1100,,
4,,510,,
4,,342,,
4,,1700,,
4,,2700,,
4,,1900,,
4,,22000,,
4,,503,,
4,,2800,,
4,,1100,,
4,,522,,
4,,1100,,
4,,1500,,
4,,2000,,
4,,1900,,
4,,5500,,
4,,1200,,
4,,4600,,
4,,823,,
4,,1800,,
4,,5600,,
4,,2500,,
4,,1900,,
4,,689,,
4,,1100,,
4,,3700,,
4,,1200,,
4,,952,,
4,,300,,
4,,2600,,
4,,1300,,
4,,1500,,
4,,1900,,
4,,1000,,
4,,1500,,
4,,1000,,
4,,1000,,
4,,3200,,
4,,1200,,
4,,2500,,
4,,1900,,
4,,2800,,
4,,2700,,
4,,956,,
4,,1000,,
4,,2500,,
4,,915,,
4,,2000,,
4,,864,,
4,,4100,,
4,,910,,
4,,790,,
4,,623,,
4,,548,,
4,,1400,,
4,,1100,,
4,,508,,
4,,1800,,
4,,909,,
4,,999,,
4,,2100,,
4,,825,,
4,,2400,,
4,,1300,,
4,,2100,,
4,,2000,,
4,,2600,,
4,,1100,,
4,,2700,,
4,,1700,,
4,,3000,,
4,,2500,,
4,,1900,,
4,,10200,,
4,,603,,
4,,1500,,
4,,1200,,
4,,957,,
4,,899,,
4,,1200,,
4,,1700,,
4,,1000,,
4,,8200,,
4,,1500,,
4,,683,,
4,,1800,,
4,,371,,
4,,1500,,
4,,7400,,
4,,2700,,
4,,375,,
4,,799,,
4,,445,,
4,,837,,
4,,978,,
4,,2000,,
4,,1200,,
4,,1500,,
4,,929,,
4,,1200,,
4,,1500,,
4,,1100,,
4,,513,,
4,,730,,
4,,560,,
4,,8300,,
4,,8300,,
4,,740,,
4,,581,,
4,,556,,
4,,730,,
4,,775,,
4,,518,,
4,,3100,,
4,,4700,,
4,,1700,,
4,,1900,,
4,,886,,
4,,2100,,
4,,1300,,
4,,3900,,
4,,39200,,
4,,876,,
4,,1800,,
4,,1100,,
4,,755,,
4,,6000,,
4,,1800,,
4,,555,,
4,,13800,,
4,,447,,
4,,4400,,
4,,1700,,
4,,1000,,
4,,1900,,
4,,902,,
4,,1100,,
4,,1000,,
4,,1600,,
4,,9500,,
4,,1300,,
4,,949,,
4,,405,,
4,,2100,,
4,,1500,,
4,,2300,,
4,,4000,,
4,,785,,
4,,2400,,
4,,2300,,
4,,5200,,
4,,3800,,
4,,431,,
4,,3600,,
4,,2500,,
4,,515,,
4,,537,,
4,,668,,
4,,5000,,
4,,3400,,
4,,471,,
4,,1200,,
4,,527,,
4,,1400,,
4,,632,,
4,,998,,
4,,400,,
4,,1000,,
4,,2700,,
4,,2200,,
4,,3300,,
4,,1200,,
4,,1700,,
4,,1300,,
4,,482,,
4,,1300,,
4,,2100,,
4,,1600,,
4,,2700,,
4,,1300,,
4,,2000,,
4,,2000,,
4,,4400,,
4,,3900,,
4,,8100,,
4,,1400,,
4,,2500,,
4,,3100,,
4,,2100,,
4,,1800,,
4,,1200,,
4,,1700,,
4,,2700,,
4,,1200,,
4,,5700,,
4,,606,,
4,,10700,,
4,,1000,,
4,,735,,
4,,1500,,
4,,763,,
4,,9700,,
4,,3800,,
4,,532,,
4,,811,,
4,,3200,,
4,,942,,
4,,1400,,
4,,731,,
4,,4800,,
4,,2700,,
4,,11800,,
4,,3400,,
4,,3300,,
4,,4500,,
4,,4300,,
4,,1500,,
4,,4300,,
4,,614,,
4,,3500,,
4,,2600,,
4,,3900,,
4,,3100,,
4,,1600,,
4,,928,,
4,,4100,,
4,,7000,,
4,,921,,
4,,1800,,
4,,2100,,
4,,856,,
4,,2700,,
4,,2700,,
4,,2500,,
4,,1100,,
4,,1200,,
4,,2100,,
4,,1200,,
4,,931,,
4,,2700,,
4,,2300,,
4,,475,,
4,,574,,
4,,4700,,
4,,1100,,
4,,1400,,
4,,1200,,
4,,3200,,
4,,1500,,
4,,538,,
4,,1100,,
4,,661,,
4,,535,,
4,,1300,,
4,,1200,,
4,,705,,
4,,521,,
4,,1300,,
4,,1600,,
4,,3800,,
4,,1000,,
4,,8000,,
4,,1400,,
4,,2500,,
4,,1100,,
4,,1600,,
4,,1300,,
4,,10800,,
4,,2000,,
4,,9800,,
4,,2200,,
4,,2900,,
4,,1300,,
4,,6800,,
4,,4900,,
4,,2200,,
4,,30000,,
4,,6200,,
4,,5600,,
4,,5200,,
4,,3900,,
4,,2300,,
4,,2700,,
4,,2800,,
4,,6300,,
4,,1300,,
4,,1400,,
4,,2400,,
4,,1700,,
4,,5900,,
4,,3800,,
4,,3100,,
4,,1100,,
4,,2400,,
4,,3000,,
4,,1400,,
4,,8200,,
4,,2200,,
4,,2700,,
4,,4300,,
4,,1500,,
4,,6400,,
4,,1100,,
4,,5900,,
4,,4600,,
4,,1300,,
4,,6100,,
4,,1400,,
4,,2800,,
4,,2200,,
4,,1500,,
4,,6300,,
4,,4800,,
4,,1100,,
4,,1300,,
4,,1800,,
4,,4300,,
4,,1200,,
4,,8500,,
4,,776,,
4,,1200,,
4,,1600,,
4,,742,,
4,,469,,
4,,414,,
4,,2500,,
4,,1200,,
4,,1000,,
4,,1800,,
4,,506,,
4,,8100,,
4,,2700,,
4,,2000,,
4,,590,,
4,,565,,
4,,2400,,
4,,1400,,
4,,1100,,
4,,1200,,
4,,4300,,
4,,3400,,
4,,3000,,
4,,357,,
4,,6700,,
4,,566,,
4,,1400,,
4,,874,,
4,,2000,,
4,,2800,,
4,,460,,
4,,2700,,
4,,1700,,
4,,3000,,
4,,706,,
4,,583,,
4,,1300,,
4,,830,,
4,,2000,,
4,,7100,,
4,,294,,
4,,349,,
4,,4400,,
4,,507,,
4,,542,,
4,,2400,,
4,,688,,
4,,1900,,
4,,30200,,
4,,2000,,
4,,1300,,
4,,907,,
4,,3100,,
4,,804,,
4,,1200,,
4,,8700,,
4,,1900,,
4,,559,,
4,,3000,,
4,,401,,
4,,4400,,
4,,1100,,
4,,2400,,
4,,1700,,
4,,953,,
4,,706,,
4,,469,,
4,,1900,,
4,,673,,
4,,672,,
4,,1200,,
4,,2400,,
4,,578,,
4,,1500,,
4,,1000,,
4,,1200,,
4,,16700,,
4,,1200,,
4,,4300,,
4,,441,,
4,,2100,,
4,,4800,,
4,,969,,
4,,6700,,
4,,1000,,
4,,1600,,
4,,577,,
4,,510,,
4,,1200,,
4,,2700,,
4,,790,,
4,,3200,,
4,,3100,,
4,,11400,,
4,,4400,,
4,,1500,,
4,,769,,
4,,1400,,
4,,2100,,
4,,825,,
4,,3000,,
4,,3000,,
4,,5000,,
4,,2100,,
4,,4100,,
4,,6300,,
4,,2700,,
4,,532,,
4,,559,,
4,,2700,,
4,,1300,,
4,,3100,,
4,,1500,,
4,,1100,,
4,,790,,
4,,3000,,
4,,792,,
4,,467,,
4,,1900,,
4,,6000,,
4,,969,,
4,,686,,
4,,3000,,
4,,1000,,
4,,990,,
4,,717,,
4,,2200,,
4,,1600,,
4,,779,,
4,,11100,,
4,,1500,,
4,,1000,,
4,,803,,
4,,534,,
4,,980,,
4,,1100,,
4,,1600,,
4,,1100,,
4,,2800,,
4,,2400,,
4,,1300,,
4,,1100,,
4,,1500,,
4,,1200,,
4,,3400,,
4,,1000,,
4,,5200,,
4,,14400,,
4,,1100,,
4,,1600,,
4,,1800,,
4,,531,,
4,,6300,,
4,,691,,
4,,1600,,
4,,1200,,
4,,3400,,
4,,649,,
4,,3600,,
4,,2300,,
4,,2200,,
4,,1500,,
4,,1400,,
4,,651,,
4,,853,,
4,,1500,,
4,,436,,
4,,469,,
4,,3000,,
4,,1800,,
4,,10300,,
4,,1300,,
4,,659,,
4,,839,,
4,,2100,,
4,,2700,,
4,,1200,,
4,,3400,,
4,,1100,,
4,,2400,,
4,,1600,,
4,,1100,,
4,,1800,,
4,,7900,,
4,,990,,
4,,1200,,
4,,998,,
4,,636,,
4,,1500,,
4,,1600,,
4,,2700,,
4,,1300,,
4,,2600,,
4,,707,,
4,,1200,,
4,,2000,,
4,,2400,,
4,,1200,,
4,,1700,,
4,,1300,,
4,,373,,
4,,935,,
4,,11900,,
4,,745,,
4,,1400,,
4,,984,,
4,,912,,
4,,740,,
4,,1000,,
4,,1600,,
4,,2300,,
4,,867,,
4,,1300,,
4,,4300,,
4,,1500,,
4,,3400,,
4,,1700,,
4,,2000,,
4,,2400,,
4,,2300,,
4,,758,,
4,,412,,
4,,909,,
4,,1200,,
4,,69100,,
4,,2500,,
4,,428,,
4,,1200,,
4,,884,,
4,,1500,,
4,,511,,
4,,1800,,
4,,3500,,
4,,1500,,
4,,435,,
4,,646,,
4,,1800,,
4,,2400,,
4,,4500,,
4,,2300,,
4,,866,,
4,,5100,,
4,,949,,
4,,849,,
4,,1800,,
4,,16800,,
4,,478,,
4,,1800,,
4,,1500,,
4,,1800,,
4,,1000,,
4,,1600,,
4,,2200,,
4,,1100,,
4,,998,,
4,,386,,
4,,1500,,
4,,2400,,
4,,4100,,
4,,440,,
4,,3700,,
4,,857,,
4,,593,,
4,,3200,,
4,,1000,,
4,,2800,,
4,,849,,
4,,1100,,
4,,1700,,
4,,340,,
4,,1300,,
4,,907,,
4,,687,,
4,,1900,,
4,,1100,,
4,,422,,
4,,2100,,
4,,1000,,
4,,886,,
4,,1900,,
4,,2700,,
4,,1100,,
4,,1800,,
4,,3000,,
4,,397,,
4,,380,,
4,,1700,,
4,,2100,,
4,,1700,,
4,,1000,,
4,,693,,
4,,1100,,
4,,3100,,
4,,1800,,
4,,3100,,
4,,3500,,
4,,2000,,
4,,2300,,
4,,1600,,
4,,2500,,
4,,1200,,
4,,2100,,
4,,3500,,
4,,6700,,
4,,919,,
4,,488,,
4,,790,,
4,,1000,,
4,,853,,
4,,16500,,
4,,1400,,
4,,825,,
4,,1000,,
4,,657,,
4,,594,,
4,,676,,
4,,991,,
4,,1100,,
4,,1100,,
4,,444,,
4,,1100,,
4,,2800,,
4,,3800,,
4,,2100,,
4,,728,,
4,,828,,
4,,1600,,
4,,16500,,
4,,1600,,
4,,3400,,
4,,1400,,
4,,807,,
4,,4300,,
4,,1500,,
4,,326,,
4,,1200,,
4,,7000,,
4,,606,,
4,,683,,
4,,1300,,
4,,1200,,
4,,40100,,
4,,3900,,
4,,1200,,
4,,1200,,
4,,1500,,
4,,3400,,
4,,2400,,
4,,518,,
4,,3400,,
4,,460,,
4,,1100,,
4,,1900,,
4,,1600,,
4,,835,,
4,,1700,,
4,,900,,
4,,1200,,
4,,676,,
4,,681,,
4,,5400,,
4,,1900,,
4,,4400,,
4,,1700,,
4,,1800,,
4,,4400,,
4,,832,,
4,,4200,,
4,,1000,,
4,,546,,
4,,17300,,
4,,2400,,
4,,1500,,
4,,765,,
4,,12900,,
4,,805,,
4,,3200,,
4,,2000,,
4,,3400,,
4,,2300,,
4,,4100,,
4,,2500,,
4,,1600,,
4,,1400,,
4,,2000,,
4,,4500,,
4,,3300,,
4,,2700,,
4,,3100,,
4,,1100,,
4,,1700,,
4,,7400,,
4,,1300,,
4,,697,,
4,,1300,,
4,,1200,,
4,,1200,,
4,,1100,,
4,,1100,,
4,,2100,,
4,,649,,
4,,681,,
4,,1100,,
4,,1300,,
4,,1300,,
4,,655,,
4,,1600,,
4,,2000,,
4,,5100,,
4,,5500,,
4,,9700,,
4,,786,,
4,,1900,,
4,,8900,,
4,,1500,,
4,,2000,,
4,,536,,
4,,550,,
4,,1200,,
4,,4500,,
4,,1600,,
4,,1900,,
4,,2500,,
4,,498,,
4,,10900,,
4,,1700,,
4,,1500,,
4,,820,,
4,,1300,,
4,,2000,,
4,,900,,
4,,1100,,
4,,1800,,
4,,4000,,
4,,1600,,
4,,2100,,
4,,992,,
4,,886,,
4,,1200,,
4,,623,,
4,,760,,
4,,963,,
4,,710,,
4,,1900,,
4,,1300,,
4,,2000,,
4,,2500,,
4,,9200,,
4,,2100,,
4,,874,,
4,,2100,,
4,,1100,,
4,,1700,,
4,,2300,,
4,,2600,,
4,,4200,,
4,,644,,
4,,909,,
4,,3900,,
4,,1300,,
4,,7400,,
4,,3300,,
4,,1700,,
4,,3400,,
4,,1200,,
4,,1400,,
4,,916,,
4,,4100,,
4,,912,,
4,,691,,
4,,601,,
4,,933,,
4,,1200,,
4,,609,,
4,,1100,,
4,,2200,,
4,,6900,,
4,,4500,,
4,,1900,,
4,,1700,,
4,,742,,
4,,550,,
4,,5800,,
4,,594,,
4,,4800,,
4,,2100,,
4,,2100,,
4,,2100,,
4,,6500,,
4,,2100,,
4,,527,,
4,,2300,,
4,,1600,,
4,,9400,,
4,,4700,,
4,,1100,,
4,,1600,,
4,,3800,,
4,,3900,,
4,,1300,,
4,,1400,,
4,,1500,,
4,,1300,,
4,,3900,,
4,,6000,,
4,,2600,,
4,,1200,,
4,,564,,
4,,1500,,
4,,895,,
4,,494,,
4,,496,,
4,,2400,,
4,,1900,,
4,,544,,
4,,1700,,
4,,1600,,
4,,1400,,
4,,1200,,
4,,8700,,
4,,527,,
4,,1800,,
4,,828,,
4,,6000,,
4,,1100,,
4,,2400,,
4,,1100,,
4,,3300,,
4,,401,,
4,,456,,
4,,3300,,
4,,2800,,
4,,4200,,
4,,2300,,
4,,2500,,
4,,583,,
4,,2100,,
4,,482,,
4,,857,,
4,,2000,,
4,,4600,,
4,,1100,,
4,,571,,
4,,419,,
4,,7100,,
4,,4300,,
4,,2100,,
4,,2200,,
4,,1100,,
4,,4300,,
4,,914,,
4,,1300,,
4,,1700,,
4,,1500,,
4,,1800,,
4,,2500,,
4,,1500,,
4,,1300,,
4,,1900,,
4,,2000,,
4,,502,,
4,,823,,
4,,8200,,
4,,761,,
4,,1700,,
4,,1500,,
4,,889,,
4,,701,,
4,,1600,,
4,,1800,,
4,,529,,
4,,821,,
4,,9100,,
4,,1300,,
4,,1800,,
4,,954,,
4,,3600,,
4,,1200,,
4,,696,,
4,,1700,,
4,,1000,,
4,,2000,,
4,,1300,,
4,,831,,
4,,318,,
4,,2000,,
4,,3900,,
4,,8300,,
4,,1500,,
4,,1400,,
4,,757,,
4,,1000,,
4,,1500,,
4,,1200,,
4,,1700,,
4,,795,,
4,,712,,
4,,1200,,
4,,4200,,
4,,2800,,
4,,1600,,
4,,2600,,
4,,1700,,
4,,18100,,
4,,504,,
4,,475,,
4,,2100,,
4,,1700,,
4,,956,,
4,,399,,
4,,3400,,
4,,2400,,
4,,1300,,
4,,1900,,
4,,1600,,
4,,1100,,
4,,1000,,
4,,2300,,
4,,2800,,
4,,3200,,
4,,1600,,
4,,4400,,
4,,8500,,
4,,2600,,
4,,710,,
4,,348,,
4,,1000,,
4,,6500,,
4,,6900,,
4,,1000,,
4,,766,,
4,,797,,
4,,1100,,
4,,992,,
4,,3900,,
4,,1900,,
4,,2100,,
4,,759,,
4,,2000,,
4,,1400,,
4,,2200,,
4,,10700,,
